ID,MODE,EXPLOITANT,LIGNE,TIME
C01728,RER,SNCF,D,07:00:00
C01728,RER,SNCF,D,07:30:00
C01728,RER,SNCF,D,08:00:00
C01728,RER,SNCF,D,08:30:00
C01728,RER,SNCF,D,09:00:00
C01728,RER,SNCF,D,09:30:00
C01728,RER,SNCF,D,10:00:00
C01728,RER,SNCF,D,10:30:00
C01728,RER,SNCF,D,11:00:00
C01728,RER,SNCF,D,11:30:00
C01728,RER,SNCF,D,12:00:00
C01728,RER,SNCF,D,12:30:00
C01728,RER,SNCF,D,13:00:00
C01728,RER,SNCF,D,13:30:00
C01728,RER,SNCF,D,14:00:00
C01728,RER,SNCF,D,14:30:00
C01728,RER,SNCF,D,15:00:00
C01728,RER,SNCF,D,15:30:00
C01728,RER,SNCF,D,16:00:00
C01728,RER,SNCF,D,16:30:00
C01728,RER,SNCF,D,17:00:00
C01728,RER,SNCF,D,17:30:00
C01728,RER,SNCF,D,18:00:00
C01728,RER,SNCF,D,18:30:00
C01728,RER,SNCF,D,19:00:00
C01728,RER,SNCF,D,19:30:00
C01728,RER,SNCF,D,20:00:00
C01728,RER,SNCF,D,20:30:00
C01728,RER,SNCF,D,21:00:00
C01728,RER,SNCF,D,21:30:00
C01728,RER,SNCF,D,22:00:00
C01728,RER,SNCF,D,22:30:00
C01728,RER,SNCF,D,23:00:00
C01728,RER,SNCF,D,23:30:00
C01728,RER,SNCF,D,00:00:00
C01728,RER,SNCF,D,00:30:00
C01728,RER,SNCF,D,01:00:00
C01728,RER,SNCF,D,06:00:00
C01728,RER,SNCF,D,06:30:00
C01728,RER,SNCF,D,01:30:00
C01728,RER,SNCF,D,02:00:00
C01728,RER,SNCF,D,02:30:00
C01728,RER,SNCF,D,03:00:00
C01728,RER,SNCF,D,03:30:00
C01728,RER,SNCF,D,04:00:00
C01728,RER,SNCF,D,04:30:00
C01728,RER,SNCF,D,05:00:00
C01728,RER,SNCF,D,05:30:00
C01728,RER,SNCF,D,23:59:00
C01390,TRAMWAY,RATP,T2,07:00:00
C01390,TRAMWAY,RATP,T2,07:30:00
C01390,TRAMWAY,RATP,T2,08:00:00
C01390,TRAMWAY,RATP,T2,08:30:00
C01390,TRAMWAY,RATP,T2,09:00:00
C01390,TRAMWAY,RATP,T2,09:30:00
C01390,TRAMWAY,RATP,T2,10:00:00
C01390,TRAMWAY,RATP,T2,10:30:00
C01390,TRAMWAY,RATP,T2,11:00:00
C01390,TRAMWAY,RATP,T2,11:30:00
C01390,TRAMWAY,RATP,T2,12:00:00
C01390,TRAMWAY,RATP,T2,12:30:00
C01390,TRAMWAY,RATP,T2,13:00:00
C01390,TRAMWAY,RATP,T2,13:30:00
C01390,TRAMWAY,RATP,T2,14:00:00
C01390,TRAMWAY,RATP,T2,14:30:00
C01390,TRAMWAY,RATP,T2,15:00:00
C01390,TRAMWAY,RATP,T2,15:30:00
C01390,TRAMWAY,RATP,T2,16:00:00
C01390,TRAMWAY,RATP,T2,16:30:00
C01390,TRAMWAY,RATP,T2,17:00:00
C01390,TRAMWAY,RATP,T2,17:30:00
C01390,TRAMWAY,RATP,T2,18:00:00
C01390,TRAMWAY,RATP,T2,18:30:00
C01390,TRAMWAY,RATP,T2,19:00:00
C01390,TRAMWAY,RATP,T2,19:30:00
C01390,TRAMWAY,RATP,T2,20:00:00
C01390,TRAMWAY,RATP,T2,20:30:00
C01390,TRAMWAY,RATP,T2,21:00:00
C01390,TRAMWAY,RATP,T2,21:30:00
C01390,TRAMWAY,RATP,T2,22:00:00
C01390,TRAMWAY,RATP,T2,22:30:00
C01390,TRAMWAY,RATP,T2,23:00:00
C01390,TRAMWAY,RATP,T2,23:30:00
C01390,TRAMWAY,RATP,T2,00:00:00
C01390,TRAMWAY,RATP,T2,00:30:00
C01390,TRAMWAY,RATP,T2,01:00:00
C01390,TRAMWAY,RATP,T2,06:00:00
C01390,TRAMWAY,RATP,T2,06:30:00
C01390,TRAMWAY,RATP,T2,01:30:00
C01390,TRAMWAY,RATP,T2,02:00:00
C01390,TRAMWAY,RATP,T2,02:30:00
C01390,TRAMWAY,RATP,T2,03:00:00
C01390,TRAMWAY,RATP,T2,03:30:00
C01390,TRAMWAY,RATP,T2,04:00:00
C01390,TRAMWAY,RATP,T2,04:30:00
C01390,TRAMWAY,RATP,T2,05:00:00
C01390,TRAMWAY,RATP,T2,05:30:00
C01390,TRAMWAY,RATP,T2,23:59:00
C01743,RER,RATP,B,07:00:00
C01743,RER,RATP,B,07:30:00
C01743,RER,RATP,B,08:00:00
C01743,RER,RATP,B,08:30:00
C01743,RER,RATP,B,09:00:00
C01743,RER,RATP,B,09:30:00
C01743,RER,RATP,B,10:00:00
C01743,RER,RATP,B,10:30:00
C01743,RER,RATP,B,11:00:00
C01743,RER,RATP,B,11:30:00
C01743,RER,RATP,B,12:00:00
C01743,RER,RATP,B,12:30:00
C01743,RER,RATP,B,13:00:00
C01743,RER,RATP,B,13:30:00
C01743,RER,RATP,B,14:00:00
C01743,RER,RATP,B,14:30:00
C01743,RER,RATP,B,15:00:00
C01743,RER,RATP,B,15:30:00
C01743,RER,RATP,B,16:00:00
C01743,RER,RATP,B,16:30:00
C01743,RER,RATP,B,17:00:00
C01743,RER,RATP,B,17:30:00
C01743,RER,RATP,B,18:00:00
C01743,RER,RATP,B,18:30:00
C01743,RER,RATP,B,19:00:00
C01743,RER,RATP,B,19:30:00
C01743,RER,RATP,B,20:00:00
C01743,RER,RATP,B,20:30:00
C01743,RER,RATP,B,21:00:00
C01743,RER,RATP,B,21:30:00
C01743,RER,RATP,B,22:00:00
C01743,RER,RATP,B,22:30:00
C01743,RER,RATP,B,23:00:00
C01743,RER,RATP,B,23:30:00
C01743,RER,RATP,B,00:00:00
C01743,RER,RATP,B,00:30:00
C01743,RER,RATP,B,01:00:00
C01743,RER,RATP,B,06:00:00
C01743,RER,RATP,B,06:30:00
C01743,RER,RATP,B,01:30:00
C01743,RER,RATP,B,02:00:00
C01743,RER,RATP,B,02:30:00
C01743,RER,RATP,B,03:00:00
C01743,RER,RATP,B,03:30:00
C01743,RER,RATP,B,04:00:00
C01743,RER,RATP,B,04:30:00
C01743,RER,RATP,B,05:00:00
C01743,RER,RATP,B,05:30:00
C01743,RER,RATP,B,23:59:00
C01730,TRAIN,SNCF,P,07:00:00
C01730,TRAIN,SNCF,P,07:30:00
C01730,TRAIN,SNCF,P,08:00:00
C01730,TRAIN,SNCF,P,08:30:00
C01730,TRAIN,SNCF,P,09:00:00
C01730,TRAIN,SNCF,P,09:30:00
C01730,TRAIN,SNCF,P,10:00:00
C01730,TRAIN,SNCF,P,10:30:00
C01730,TRAIN,SNCF,P,11:00:00
C01730,TRAIN,SNCF,P,11:30:00
C01730,TRAIN,SNCF,P,12:00:00
C01730,TRAIN,SNCF,P,12:30:00
C01730,TRAIN,SNCF,P,13:00:00
C01730,TRAIN,SNCF,P,13:30:00
C01730,TRAIN,SNCF,P,14:00:00
C01730,TRAIN,SNCF,P,14:30:00
C01730,TRAIN,SNCF,P,15:00:00
C01730,TRAIN,SNCF,P,15:30:00
C01730,TRAIN,SNCF,P,16:00:00
C01730,TRAIN,SNCF,P,16:30:00
C01730,TRAIN,SNCF,P,17:00:00
C01730,TRAIN,SNCF,P,17:30:00
C01730,TRAIN,SNCF,P,18:00:00
C01730,TRAIN,SNCF,P,18:30:00
C01730,TRAIN,SNCF,P,19:00:00
C01730,TRAIN,SNCF,P,19:30:00
C01730,TRAIN,SNCF,P,20:00:00
C01730,TRAIN,SNCF,P,20:30:00
C01730,TRAIN,SNCF,P,21:00:00
C01730,TRAIN,SNCF,P,21:30:00
C01730,TRAIN,SNCF,P,22:00:00
C01730,TRAIN,SNCF,P,22:30:00
C01730,TRAIN,SNCF,P,23:00:00
C01730,TRAIN,SNCF,P,23:30:00
C01730,TRAIN,SNCF,P,00:00:00
C01730,TRAIN,SNCF,P,00:30:00
C01730,TRAIN,SNCF,P,01:00:00
C01730,TRAIN,SNCF,P,06:00:00
C01730,TRAIN,SNCF,P,06:30:00
C01730,TRAIN,SNCF,P,01:30:00
C01730,TRAIN,SNCF,P,02:00:00
C01730,TRAIN,SNCF,P,02:30:00
C01730,TRAIN,SNCF,P,03:00:00
C01730,TRAIN,SNCF,P,03:30:00
C01730,TRAIN,SNCF,P,04:00:00
C01730,TRAIN,SNCF,P,04:30:00
C01730,TRAIN,SNCF,P,05:00:00
C01730,TRAIN,SNCF,P,05:30:00
C01730,TRAIN,SNCF,P,23:59:00
C01731,TRAIN,SNCF,R,07:00:00
C01731,TRAIN,SNCF,R,07:30:00
C01731,TRAIN,SNCF,R,08:00:00
C01731,TRAIN,SNCF,R,08:30:00
C01731,TRAIN,SNCF,R,09:00:00
C01731,TRAIN,SNCF,R,09:30:00
C01731,TRAIN,SNCF,R,10:00:00
C01731,TRAIN,SNCF,R,10:30:00
C01731,TRAIN,SNCF,R,11:00:00
C01731,TRAIN,SNCF,R,11:30:00
C01731,TRAIN,SNCF,R,12:00:00
C01731,TRAIN,SNCF,R,12:30:00
C01731,TRAIN,SNCF,R,13:00:00
C01731,TRAIN,SNCF,R,13:30:00
C01731,TRAIN,SNCF,R,14:00:00
C01731,TRAIN,SNCF,R,14:30:00
C01731,TRAIN,SNCF,R,15:00:00
C01731,TRAIN,SNCF,R,15:30:00
C01731,TRAIN,SNCF,R,16:00:00
C01731,TRAIN,SNCF,R,16:30:00
C01731,TRAIN,SNCF,R,17:00:00
C01731,TRAIN,SNCF,R,17:30:00
C01731,TRAIN,SNCF,R,18:00:00
C01731,TRAIN,SNCF,R,18:30:00
C01731,TRAIN,SNCF,R,19:00:00
C01731,TRAIN,SNCF,R,19:30:00
C01731,TRAIN,SNCF,R,20:00:00
C01731,TRAIN,SNCF,R,20:30:00
C01731,TRAIN,SNCF,R,21:00:00
C01731,TRAIN,SNCF,R,21:30:00
C01731,TRAIN,SNCF,R,22:00:00
C01731,TRAIN,SNCF,R,22:30:00
C01731,TRAIN,SNCF,R,23:00:00
C01731,TRAIN,SNCF,R,23:30:00
C01731,TRAIN,SNCF,R,00:00:00
C01731,TRAIN,SNCF,R,00:30:00
C01731,TRAIN,SNCF,R,01:00:00
C01731,TRAIN,SNCF,R,06:00:00
C01731,TRAIN,SNCF,R,06:30:00
C01731,TRAIN,SNCF,R,01:30:00
C01731,TRAIN,SNCF,R,02:00:00
C01731,TRAIN,SNCF,R,02:30:00
C01731,TRAIN,SNCF,R,03:00:00
C01731,TRAIN,SNCF,R,03:30:00
C01731,TRAIN,SNCF,R,04:00:00
C01731,TRAIN,SNCF,R,04:30:00
C01731,TRAIN,SNCF,R,05:00:00
C01731,TRAIN,SNCF,R,05:30:00
C01731,TRAIN,SNCF,R,23:59:00
C01389,TRAMWAY,RATP,T1,07:00:00
C01389,TRAMWAY,RATP,T1,07:30:00
C01389,TRAMWAY,RATP,T1,08:00:00
C01389,TRAMWAY,RATP,T1,08:30:00
C01389,TRAMWAY,RATP,T1,09:00:00
C01389,TRAMWAY,RATP,T1,09:30:00
C01389,TRAMWAY,RATP,T1,10:00:00
C01389,TRAMWAY,RATP,T1,10:30:00
C01389,TRAMWAY,RATP,T1,11:00:00
C01389,TRAMWAY,RATP,T1,11:30:00
C01389,TRAMWAY,RATP,T1,12:00:00
C01389,TRAMWAY,RATP,T1,12:30:00
C01389,TRAMWAY,RATP,T1,13:00:00
C01389,TRAMWAY,RATP,T1,13:30:00
C01389,TRAMWAY,RATP,T1,14:00:00
C01389,TRAMWAY,RATP,T1,14:30:00
C01389,TRAMWAY,RATP,T1,15:00:00
C01389,TRAMWAY,RATP,T1,15:30:00
C01389,TRAMWAY,RATP,T1,16:00:00
C01389,TRAMWAY,RATP,T1,16:30:00
C01389,TRAMWAY,RATP,T1,17:00:00
C01389,TRAMWAY,RATP,T1,17:30:00
C01389,TRAMWAY,RATP,T1,18:00:00
C01389,TRAMWAY,RATP,T1,18:30:00
C01389,TRAMWAY,RATP,T1,19:00:00
C01389,TRAMWAY,RATP,T1,19:30:00
C01389,TRAMWAY,RATP,T1,20:00:00
C01389,TRAMWAY,RATP,T1,20:30:00
C01389,TRAMWAY,RATP,T1,21:00:00
C01389,TRAMWAY,RATP,T1,21:30:00
C01389,TRAMWAY,RATP,T1,22:00:00
C01389,TRAMWAY,RATP,T1,22:30:00
C01389,TRAMWAY,RATP,T1,23:00:00
C01389,TRAMWAY,RATP,T1,23:30:00
C01389,TRAMWAY,RATP,T1,00:00:00
C01389,TRAMWAY,RATP,T1,00:30:00
C01389,TRAMWAY,RATP,T1,01:00:00
C01389,TRAMWAY,RATP,T1,06:00:00
C01389,TRAMWAY,RATP,T1,06:30:00
C01389,TRAMWAY,RATP,T1,01:30:00
C01389,TRAMWAY,RATP,T1,02:00:00
C01389,TRAMWAY,RATP,T1,02:30:00
C01389,TRAMWAY,RATP,T1,03:00:00
C01389,TRAMWAY,RATP,T1,03:30:00
C01389,TRAMWAY,RATP,T1,04:00:00
C01389,TRAMWAY,RATP,T1,04:30:00
C01389,TRAMWAY,RATP,T1,05:00:00
C01389,TRAMWAY,RATP,T1,05:30:00
C01389,TRAMWAY,RATP,T1,23:59:00
C01737,TRAIN,SNCF,H,07:00:00
C01737,TRAIN,SNCF,H,07:30:00
C01737,TRAIN,SNCF,H,08:00:00
C01737,TRAIN,SNCF,H,08:30:00
C01737,TRAIN,SNCF,H,09:00:00
C01737,TRAIN,SNCF,H,09:30:00
C01737,TRAIN,SNCF,H,10:00:00
C01737,TRAIN,SNCF,H,10:30:00
C01737,TRAIN,SNCF,H,11:00:00
C01737,TRAIN,SNCF,H,11:30:00
C01737,TRAIN,SNCF,H,12:00:00
C01737,TRAIN,SNCF,H,12:30:00
C01737,TRAIN,SNCF,H,13:00:00
C01737,TRAIN,SNCF,H,13:30:00
C01737,TRAIN,SNCF,H,14:00:00
C01737,TRAIN,SNCF,H,14:30:00
C01737,TRAIN,SNCF,H,15:00:00
C01737,TRAIN,SNCF,H,15:30:00
C01737,TRAIN,SNCF,H,16:00:00
C01737,TRAIN,SNCF,H,16:30:00
C01737,TRAIN,SNCF,H,17:00:00
C01737,TRAIN,SNCF,H,17:30:00
C01737,TRAIN,SNCF,H,18:00:00
C01737,TRAIN,SNCF,H,18:30:00
C01737,TRAIN,SNCF,H,19:00:00
C01737,TRAIN,SNCF,H,19:30:00
C01737,TRAIN,SNCF,H,20:00:00
C01737,TRAIN,SNCF,H,20:30:00
C01737,TRAIN,SNCF,H,21:00:00
C01737,TRAIN,SNCF,H,21:30:00
C01737,TRAIN,SNCF,H,22:00:00
C01737,TRAIN,SNCF,H,22:30:00
C01737,TRAIN,SNCF,H,23:00:00
C01737,TRAIN,SNCF,H,23:30:00
C01737,TRAIN,SNCF,H,00:00:00
C01737,TRAIN,SNCF,H,00:30:00
C01737,TRAIN,SNCF,H,01:00:00
C01737,TRAIN,SNCF,H,06:00:00
C01737,TRAIN,SNCF,H,06:30:00
C01737,TRAIN,SNCF,H,01:30:00
C01737,TRAIN,SNCF,H,02:00:00
C01737,TRAIN,SNCF,H,02:30:00
C01737,TRAIN,SNCF,H,03:00:00
C01737,TRAIN,SNCF,H,03:30:00
C01737,TRAIN,SNCF,H,04:00:00
C01737,TRAIN,SNCF,H,04:30:00
C01737,TRAIN,SNCF,H,05:00:00
C01737,TRAIN,SNCF,H,05:30:00
C01737,TRAIN,SNCF,H,23:59:00
C01727,RER,SNCF,C,07:00:00
C01727,RER,SNCF,C,07:30:00
C01727,RER,SNCF,C,08:00:00
C01727,RER,SNCF,C,08:30:00
C01727,RER,SNCF,C,09:00:00
C01727,RER,SNCF,C,09:30:00
C01727,RER,SNCF,C,10:00:00
C01727,RER,SNCF,C,10:30:00
C01727,RER,SNCF,C,11:00:00
C01727,RER,SNCF,C,11:30:00
C01727,RER,SNCF,C,12:00:00
C01727,RER,SNCF,C,12:30:00
C01727,RER,SNCF,C,13:00:00
C01727,RER,SNCF,C,13:30:00
C01727,RER,SNCF,C,14:00:00
C01727,RER,SNCF,C,14:30:00
C01727,RER,SNCF,C,15:00:00
C01727,RER,SNCF,C,15:30:00
C01727,RER,SNCF,C,16:00:00
C01727,RER,SNCF,C,16:30:00
C01727,RER,SNCF,C,17:00:00
C01727,RER,SNCF,C,17:30:00
C01727,RER,SNCF,C,18:00:00
C01727,RER,SNCF,C,18:30:00
C01727,RER,SNCF,C,19:00:00
C01727,RER,SNCF,C,19:30:00
C01727,RER,SNCF,C,20:00:00
C01727,RER,SNCF,C,20:30:00
C01727,RER,SNCF,C,21:00:00
C01727,RER,SNCF,C,21:30:00
C01727,RER,SNCF,C,22:00:00
C01727,RER,SNCF,C,22:30:00
C01727,RER,SNCF,C,23:00:00
C01727,RER,SNCF,C,23:30:00
C01727,RER,SNCF,C,00:00:00
C01727,RER,SNCF,C,00:30:00
C01727,RER,SNCF,C,01:00:00
C01727,RER,SNCF,C,06:00:00
C01727,RER,SNCF,C,06:30:00
C01727,RER,SNCF,C,01:30:00
C01727,RER,SNCF,C,02:00:00
C01727,RER,SNCF,C,02:30:00
C01727,RER,SNCF,C,03:00:00
C01727,RER,SNCF,C,03:30:00
C01727,RER,SNCF,C,04:00:00
C01727,RER,SNCF,C,04:30:00
C01727,RER,SNCF,C,05:00:00
C01727,RER,SNCF,C,05:30:00
C01727,RER,SNCF,C,23:59:00
C01740,TRAIN,SNCF,L,07:00:00
C01740,TRAIN,SNCF,L,07:30:00
C01740,TRAIN,SNCF,L,08:00:00
C01740,TRAIN,SNCF,L,08:30:00
C01740,TRAIN,SNCF,L,09:00:00
C01740,TRAIN,SNCF,L,09:30:00
C01740,TRAIN,SNCF,L,10:00:00
C01740,TRAIN,SNCF,L,10:30:00
C01740,TRAIN,SNCF,L,11:00:00
C01740,TRAIN,SNCF,L,11:30:00
C01740,TRAIN,SNCF,L,12:00:00
C01740,TRAIN,SNCF,L,12:30:00
C01740,TRAIN,SNCF,L,13:00:00
C01740,TRAIN,SNCF,L,13:30:00
C01740,TRAIN,SNCF,L,14:00:00
C01740,TRAIN,SNCF,L,14:30:00
C01740,TRAIN,SNCF,L,15:00:00
C01740,TRAIN,SNCF,L,15:30:00
C01740,TRAIN,SNCF,L,16:00:00
C01740,TRAIN,SNCF,L,16:30:00
C01740,TRAIN,SNCF,L,17:00:00
C01740,TRAIN,SNCF,L,17:30:00
C01740,TRAIN,SNCF,L,18:00:00
C01740,TRAIN,SNCF,L,18:30:00
C01740,TRAIN,SNCF,L,19:00:00
C01740,TRAIN,SNCF,L,19:30:00
C01740,TRAIN,SNCF,L,20:00:00
C01740,TRAIN,SNCF,L,20:30:00
C01740,TRAIN,SNCF,L,21:00:00
C01740,TRAIN,SNCF,L,21:30:00
C01740,TRAIN,SNCF,L,22:00:00
C01740,TRAIN,SNCF,L,22:30:00
C01740,TRAIN,SNCF,L,23:00:00
C01740,TRAIN,SNCF,L,23:30:00
C01740,TRAIN,SNCF,L,00:00:00
C01740,TRAIN,SNCF,L,00:30:00
C01740,TRAIN,SNCF,L,01:00:00
C01740,TRAIN,SNCF,L,06:00:00
C01740,TRAIN,SNCF,L,06:30:00
C01740,TRAIN,SNCF,L,01:30:00
C01740,TRAIN,SNCF,L,02:00:00
C01740,TRAIN,SNCF,L,02:30:00
C01740,TRAIN,SNCF,L,03:00:00
C01740,TRAIN,SNCF,L,03:30:00
C01740,TRAIN,SNCF,L,04:00:00
C01740,TRAIN,SNCF,L,04:30:00
C01740,TRAIN,SNCF,L,05:00:00
C01740,TRAIN,SNCF,L,05:30:00
C01740,TRAIN,SNCF,L,23:59:00
C01376,METRO,RATP,06,07:00:00
C01376,METRO,RATP,06,07:30:00
C01376,METRO,RATP,06,08:00:00
C01376,METRO,RATP,06,08:30:00
C01376,METRO,RATP,06,09:00:00
C01376,METRO,RATP,06,09:30:00
C01376,METRO,RATP,06,10:00:00
C01376,METRO,RATP,06,10:30:00
C01376,METRO,RATP,06,11:00:00
C01376,METRO,RATP,06,11:30:00
C01376,METRO,RATP,06,12:00:00
C01376,METRO,RATP,06,12:30:00
C01376,METRO,RATP,06,13:00:00
C01376,METRO,RATP,06,13:30:00
C01376,METRO,RATP,06,14:00:00
C01376,METRO,RATP,06,14:30:00
C01376,METRO,RATP,06,15:00:00
C01376,METRO,RATP,06,15:30:00
C01376,METRO,RATP,06,16:00:00
C01376,METRO,RATP,06,16:30:00
C01376,METRO,RATP,06,17:00:00
C01376,METRO,RATP,06,17:30:00
C01376,METRO,RATP,06,18:00:00
C01376,METRO,RATP,06,18:30:00
C01376,METRO,RATP,06,19:00:00
C01376,METRO,RATP,06,19:30:00
C01376,METRO,RATP,06,20:00:00
C01376,METRO,RATP,06,20:30:00
C01376,METRO,RATP,06,21:00:00
C01376,METRO,RATP,06,21:30:00
C01376,METRO,RATP,06,22:00:00
C01376,METRO,RATP,06,22:30:00
C01376,METRO,RATP,06,23:00:00
C01376,METRO,RATP,06,23:30:00
C01376,METRO,RATP,06,00:00:00
C01376,METRO,RATP,06,00:30:00
C01376,METRO,RATP,06,01:00:00
C01376,METRO,RATP,06,06:00:00
C01376,METRO,RATP,06,06:30:00
C01376,METRO,RATP,06,01:30:00
C01376,METRO,RATP,06,02:00:00
C01376,METRO,RATP,06,02:30:00
C01376,METRO,RATP,06,03:00:00
C01376,METRO,RATP,06,03:30:00
C01376,METRO,RATP,06,04:00:00
C01376,METRO,RATP,06,04:30:00
C01376,METRO,RATP,06,05:00:00
C01376,METRO,RATP,06,05:30:00
C01376,METRO,RATP,06,23:59:00
C01729,RER,SNCF,E,07:00:00
C01729,RER,SNCF,E,07:30:00
C01729,RER,SNCF,E,08:00:00
C01729,RER,SNCF,E,08:30:00
C01729,RER,SNCF,E,09:00:00
C01729,RER,SNCF,E,09:30:00
C01729,RER,SNCF,E,10:00:00
C01729,RER,SNCF,E,10:30:00
C01729,RER,SNCF,E,11:00:00
C01729,RER,SNCF,E,11:30:00
C01729,RER,SNCF,E,12:00:00
C01729,RER,SNCF,E,12:30:00
C01729,RER,SNCF,E,13:00:00
C01729,RER,SNCF,E,13:30:00
C01729,RER,SNCF,E,14:00:00
C01729,RER,SNCF,E,14:30:00
C01729,RER,SNCF,E,15:00:00
C01729,RER,SNCF,E,15:30:00
C01729,RER,SNCF,E,16:00:00
C01729,RER,SNCF,E,16:30:00
C01729,RER,SNCF,E,17:00:00
C01729,RER,SNCF,E,17:30:00
C01729,RER,SNCF,E,18:00:00
C01729,RER,SNCF,E,18:30:00
C01729,RER,SNCF,E,19:00:00
C01729,RER,SNCF,E,19:30:00
C01729,RER,SNCF,E,20:00:00
C01729,RER,SNCF,E,20:30:00
C01729,RER,SNCF,E,21:00:00
C01729,RER,SNCF,E,21:30:00
C01729,RER,SNCF,E,22:00:00
C01729,RER,SNCF,E,22:30:00
C01729,RER,SNCF,E,23:00:00
C01729,RER,SNCF,E,23:30:00
C01729,RER,SNCF,E,00:00:00
C01729,RER,SNCF,E,00:30:00
C01729,RER,SNCF,E,01:00:00
C01729,RER,SNCF,E,06:00:00
C01729,RER,SNCF,E,06:30:00
C01729,RER,SNCF,E,01:30:00
C01729,RER,SNCF,E,02:00:00
C01729,RER,SNCF,E,02:30:00
C01729,RER,SNCF,E,03:00:00
C01729,RER,SNCF,E,03:30:00
C01729,RER,SNCF,E,04:00:00
C01729,RER,SNCF,E,04:30:00
C01729,RER,SNCF,E,05:00:00
C01729,RER,SNCF,E,05:30:00
C01729,RER,SNCF,E,23:59:00
C01743,RER,SNCF,B,07:00:00
C01743,RER,SNCF,B,07:30:00
C01743,RER,SNCF,B,08:00:00
C01743,RER,SNCF,B,08:30:00
C01743,RER,SNCF,B,09:00:00
C01743,RER,SNCF,B,09:30:00
C01743,RER,SNCF,B,10:00:00
C01743,RER,SNCF,B,10:30:00
C01743,RER,SNCF,B,11:00:00
C01743,RER,SNCF,B,11:30:00
C01743,RER,SNCF,B,12:00:00
C01743,RER,SNCF,B,12:30:00
C01743,RER,SNCF,B,13:00:00
C01743,RER,SNCF,B,13:30:00
C01743,RER,SNCF,B,14:00:00
C01743,RER,SNCF,B,14:30:00
C01743,RER,SNCF,B,15:00:00
C01743,RER,SNCF,B,15:30:00
C01743,RER,SNCF,B,16:00:00
C01743,RER,SNCF,B,16:30:00
C01743,RER,SNCF,B,17:00:00
C01743,RER,SNCF,B,17:30:00
C01743,RER,SNCF,B,18:00:00
C01743,RER,SNCF,B,18:30:00
C01743,RER,SNCF,B,19:00:00
C01743,RER,SNCF,B,19:30:00
C01743,RER,SNCF,B,20:00:00
C01743,RER,SNCF,B,20:30:00
C01743,RER,SNCF,B,21:00:00
C01743,RER,SNCF,B,21:30:00
C01743,RER,SNCF,B,22:00:00
C01743,RER,SNCF,B,22:30:00
C01743,RER,SNCF,B,23:00:00
C01743,RER,SNCF,B,23:30:00
C01743,RER,SNCF,B,00:00:00
C01743,RER,SNCF,B,00:30:00
C01743,RER,SNCF,B,01:00:00
C01743,RER,SNCF,B,06:00:00
C01743,RER,SNCF,B,06:30:00
C01743,RER,SNCF,B,01:30:00
C01743,RER,SNCF,B,02:00:00
C01743,RER,SNCF,B,02:30:00
C01743,RER,SNCF,B,03:00:00
C01743,RER,SNCF,B,03:30:00
C01743,RER,SNCF,B,04:00:00
C01743,RER,SNCF,B,04:30:00
C01743,RER,SNCF,B,05:00:00
C01743,RER,SNCF,B,05:30:00
C01743,RER,SNCF,B,23:59:00
C01739,TRAIN,SNCF,J,07:00:00
C01739,TRAIN,SNCF,J,07:30:00
C01739,TRAIN,SNCF,J,08:00:00
C01739,TRAIN,SNCF,J,08:30:00
C01739,TRAIN,SNCF,J,09:00:00
